entity,coupled,degree,average-revs
src/mongo/tools/bsondump.cpp,src/mongo/tools/top.cpp,40,13
src/mongo/client/examples/mongoperf.vcxproj.filters,src/mongo/shell/msvc/mongo.vcxproj,40,13
src/mongo/db/s/active_migrations_registry_test.cpp,src/mongo/s/move_chunk_request.cpp,40,13
db/pipeline/accumulator_add_to_set.cpp,db/pipeline/document_source_sort.cpp,40,13
src/mongo/s/catalog/type_shard.cpp,src/mongo/s/commands/cluster_add_shard_cmd.cpp,40,13
src/mongo/s/catalog/legacy/config_upgrade.cpp,src/mongo/s/catalog/legacy/config_upgrade_v6_to_v7.cpp,40,13
src/include/gcc.h,src/include/msvc.h,40,13
src/mongo/client/authentication_table.cpp,src/mongo/db/security.cpp,40,13
buildscripts/idl/tests/test_import.py,src/mongo/idl/unittest.idl,40,13
dbgrid/dbgrid_commands.cpp,dbgrid/shard.cpp,40,13
src/mongo/s/catalog/dist_lock_catalog.h,src/mongo/s/catalog/legacy/legacy_dist_lock_manager.h,40,13
src/mongo/db/repl/network_interface_impl.h,src/mongo/db/repl/network_interface_mock.cpp,40,13
src/mongo/db/repl/replication_coordinator_impl.h,src/mongo/db/repl/replication_coordinator_impl_heartbeat.cpp,39,172
src/include/txn.i,src/txn/txn.c,39,171
db/db.vcxproj,dbtests/test.vcxproj,39,149
db/client.cpp,db/client.h,39,132
util/message.cpp,util/message.h,39,124
jstests/auth/lib/commands_lib.js,src/mongo/db/auth/role_graph_builtin_roles.cpp,39,120
test/format/config.c,test/format/format.h,39,118
src/mongo/db/repl/topology_coordinator_impl_test.cpp,src/mongo/db/repl/topology_coordinator_impl_v1_test.cpp,39,117
src/mongo/db/ops/query.cpp,src/mongo/db/ops/query.h,39,107
NEWS,README,39,103
src/mongo/db/commands/getmore_cmd.cpp,src/mongo/db/query/find.cpp,39,98
src/mongo/s/catalog/catalog_manager_mock.cpp,src/mongo/s/catalog/legacy/catalog_manager_legacy.cpp,39,92
test/format/config.c,test/format/config.h,39,91
s/d_logic.h,s/d_state.cpp,39,71
src/cursor/cur_config.c,src/cursor/cur_index.c,39,62
src/mongo/db/concurrency/lock_state_test.cpp,src/mongo/db/concurrency/locker.h,39,58
src/btree/bt_dump.c,src/btree/bt_ret.c,39,58
src/mongo/shell/mongo.vcxproj,src/mongo/shell/mongo_sm.vcxproj.filters,39,51
jstests/concurrency/fsm_libs/cluster.js,jstests/concurrency/fsm_libs/runner.js,39,49
src/mongo/util/net/listen.cpp,src/mongo/util/net/listen.h,39,48
src/mongo/scripting/v8_db.cpp,src/mongo/scripting/v8_db.h,39,46
src/include/schema.h,src/schema/schema_list.c,39,44
env/env_toc.c,env/env_workq.c,39,41
db/commands.cpp,db/commands.h,39,41
src/mongo/s/catalog/catalog_manager_mock.cpp,src/mongo/s/catalog/forwarding_catalog_manager.h,39,38
src/mongo/db/commands/plan_cache_commands_test.cpp,src/mongo/db/query/plan_cache_test.cpp,39,36
api/leveldb/leveldb_wt.cc,api/leveldb/leveldb_wt.h,39,36
src/mongo/s/chunk_manager_targeter.cpp,src/mongo/s/mock_ns_targeter.h,39,33
src/mongo/s/client/shard.h,src/mongo/s/client/shard_remote.h,39,31
src/mongo/installer/msi/SConscript,src/mongo/installer/msi/wxs/BinaryFragment.wxs,39,28
src/mongo/bson/bson_validate.cpp,src/mongo/bson/bson_validate_test.cpp,39,26
src/mongo/db/index.cpp,src/mongo/db/index.h,39,26
src/mongo/db/fts/fts_spec.cpp,src/mongo/db/fts/fts_spec.h,39,26
buildscripts/idl/idl/ast.py,buildscripts/idl/idl/generator.py,39,26
src/mongo/executor/network_test_env.h,src/mongo/s/catalog/dist_lock_catalog_impl_test.cpp,39,23
src/mongo/s/catalog/replset/sharding_catalog_add_shard_test.cpp,src/mongo/s/catalog/replset/sharding_catalog_manager_impl.cpp,39,23
examples/c/ex_call_center.c,examples/c/ex_cursor.c,39,23
src/mongo/s/query/cluster_client_cursor.h,src/mongo/s/query/cluster_client_cursor_params.h,39,23
src/mongo/db/pipeline/expression_context.cpp,src/mongo/db/pipeline/stub_mongo_process_interface.h,39,21
src/mongo/db/repl/replication_executor_test.cpp,src/mongo/db/repl/replication_executor_test_fixture.cpp,39,21
src/mongo/db/storage/in_memory/in_memory_init.cpp,src/mongo/db/storage/wiredtiger/wiredtiger_init.cpp,39,21
examples/c/ex_call_center.c,examples/c/ex_hello.c,39,21
src/mongo/s/collection_metadata.h,src/mongo/s/metadata_loader_test.cpp,39,21
src/mongo/db/pipeline/document_source_geo_near.cpp,src/mongo/db/pipeline/document_source_limit.cpp,39,21
src/mongo/db/matcher/expression_array.cpp,src/mongo/db/matcher/expression_tree.h,39,21
src/mongo/db/storage/rocks/rocks_engine.cpp,src/mongo/db/storage/rocks/rocks_engine_test.cpp,39,21
src/mongo/db/index/SConscript,src/mongo/db/index/external_key_generator.cpp,39,21
doxygenConfig,util/version.cpp,38,335
src/mongo/db/repl/replication_coordinator_impl_test.cpp,src/mongo/db/repl/replication_coordinator_mock.cpp,38,127
src/cursor/cur_file.c,src/cursor/cur_stat.c,38,124
db/btree.h,db/btreecursor.cpp,38,117
src/mongo/s/catalog/catalog_manager_mock.cpp,src/mongo/s/catalog/replset/catalog_manager_replica_set.cpp,38,107
src/mongo/db/mongod_sm.vcxproj.filters,src/mongo/dbtests/test.vcxproj,38,101
src/mongo/s/catalog/catalog_manager_mock.h,src/mongo/s/catalog/legacy/catalog_manager_legacy.cpp,38,93
src/mongo/executor/network_interface_asio.cpp,src/mongo/executor/network_interface_asio_command.cpp,38,73
src/mongo/s/query/cluster_client_cursor_impl.cpp,src/mongo/s/query/cluster_find.cpp,38,59
btree/bt_ret.c,btree/row_srch.c,38,57
src/mongo/db/s/collection_sharding_state.cpp,src/mongo/db/s/metadata_manager.cpp,38,54
src/mongo/db/storage/kv/kv_storage_engine.cpp,src/mongo/db/storage/wiredtiger/wiredtiger_kv_engine.h,38,50
src/mongo/db/storage/kv/kv_storage_engine.cpp,src/mongo/db/storage/storage_engine.h,38,42
src/mongo/db/concurrency/d_concurrency.h,src/mongo/db/concurrency/d_concurrency_test.cpp,38,42
src/mongo/bson/mutable/mutable_bson.cpp,src/mongo/bson/mutable/mutable_bson_test.cpp,38,42
build_posix/aclocal/version.m4,dist/package/wiredtiger.spec,38,42
db/pipeline/expression.cpp,db/pipeline/value.h,38,42
src/mongo/s/catalog/catalog_manager.cpp,src/mongo/s/catalog/catalog_manager_mock.h,38,37
src/mongo/db/storage/rocks/rocks_record_store.h,src/mongo/db/storage/rocks/rocks_recovery_unit.cpp,38,37
db/pipeline/expression.h,db/pipeline/value.cpp,38,34
src/mongo/db/op_observer_impl.cpp,src/mongo/db/op_observer_impl.h,38,34
db/pipeline/expression.h,db/pipeline/value.h,38,34
src/mongo/db/op_observer_impl.cpp,src/mongo/db/op_observer_noop.h,38,34
src/mongo/db/structure/record_store.h,src/mongo/db/structure/record_store_v1_base.cpp,38,34
jstests/replsets/rollback.js,jstests/replsets/rollback3.js,38,34
src/mongo/db/index/btree_based_access_method.cpp,src/mongo/db/index/btree_based_bulk_access_method.h,38,34
db/pipeline/accumulator.h,db/pipeline/expression.h,38,32
src/mongo/db/s/collection_range_deleter.cpp,src/mongo/db/s/metadata_manager_test.cpp,38,32
src/mongo/db/storage/devnull/devnull_kv_engine.cpp,src/mongo/db/storage/mmap_v1/record_store_v1_base.cpp,38,31
src/mongo/util/net/message_port.h,src/mongo/util/net/sock.h,38,31
src/mongo/db/pipeline/document.cpp,src/mongo/db/pipeline/document_value_test.cpp,38,29
jstests/core/geo_validate.js,src/mongo/db/geo/geoparser.cpp,38,26
src/mongo/db/s/collection_metadata.h,src/mongo/db/s/metadata_manager_test.cpp,38,26
src/mongo/s/cluster_write.cpp,src/mongo/s/cluster_write.h,38,26
src/mongo/db/s/balancer/balancer.cpp,src/mongo/db/s/balancer/balancer_chunk_selection_policy_impl.cpp,38,24
src/third_party/wiredtiger/src/evict/evict_lru.c,src/third_party/wiredtiger/src/include/btmem.h,38,24
db/pipeline/accumulator_sum.cpp,db/pipeline/document_source.h,38,24
src/mongo/db/cloner.h,src/mongo/db/commands/clone.cpp,38,24
src/third_party/wiredtiger/src/include/btmem.h,src/third_party/wiredtiger/src/include/extern.h,38,24
src/mongo/db/pipeline/document.cpp,src/mongo/db/pipeline/document_internal.h,38,24
src/mongo/installer/msi/SConscript,src/mongo/installer/msi/wxs/FeatureFragment.wxs,38,24
db/pipeline/accumulator_min_max.cpp,db/pipeline/document_source.h,38,24
src/mongo/db/exec/subplan.cpp,src/mongo/dbtests/query_stage_subplan.cpp,38,24
src/mongo/db/index/btree_based_access_method.h,src/mongo/db/index/hash_access_method.h,38,21
src/mongo/db/pipeline/expression_context.cpp,src/mongo/s/commands/pipeline_s.cpp,38,21
src/mongo/dbtests/config_upgrade_tests.cpp,src/mongo/s/catalog/legacy/config_upgrade.cpp,38,21
db/dur_journalformat.h,db/durop.h,38,21
jstests/dur/dropdb.js,jstests/dur/dur1.js,38,21
src/mongo/db/storage/rocks/SConscript,src/mongo/db/storage/rocks/rocks_sorted_data_impl.h,38,21
db/pipeline/accumulator.h,db/pipeline/value.cpp,38,21
dbgrid/gridconfig.h,dbgrid/request.cpp,38,21
src/mongo/s/write_ops/batched_command_request.cpp,src/mongo/s/write_ops/batched_update_request.cpp,38,21
src/mongo/db/index/btree_access_method.cpp,src/mongo/db/index/btree_key_generator.cpp,38,21
src/mongo/db/repl/initial_syncer.cpp,src/mongo/db/repl/initial_syncer.h,38,21
src/mongo/dbtests/query_stage_and.cpp,src/mongo/dbtests/query_stage_merge_sort.cpp,38,21
src/mongo/db/geo/s2common.cpp,src/mongo/db/geo/s2nearcursor.h,38,18
src/mongo/executor/async_mock_stream_factory.cpp,src/mongo/executor/async_secure_stream.cpp,38,18
src/mongo/db/exec/working_set.h,src/mongo/db/exec/working_set_common.cpp,38,18
src/mongo/db/storage/kv/SConscript,src/mongo/db/storage/kv/kv_engine_test_snapshots.cpp,38,18
src/mongo/db/concurrency/lock_mgr_new_test.cpp,src/mongo/dbtests/mmaptests.cpp,38,18
src/mongo/s/query/cluster_client_cursor_impl_test.cpp,src/mongo/s/query/cluster_cursor_manager.h,38,18
src/third_party/wiredtiger/src/evict/evict_lru.c,src/third_party/wiredtiger/src/include/cache.h,38,18
src/third_party/wiredtiger/src/cache/cache_las.c,src/third_party/wiredtiger/src/include/btree.i,38,18
src/third_party/wiredtiger/src/reconcile/rec_write.c,src/third_party/wiredtiger/src/txn/txn.c,38,18
src/mongo/s/catalog/dist_lock_manager.h,src/mongo/s/catalog/legacy/legacy_dist_lock_manager.h,38,18
jstests/sharding/find_getmore_cmd.js,src/mongo/s/query/cluster_client_cursor_impl.cpp,38,18
jstests/core/apitest_db.js,src/mongo/db/storage/wiredtiger/wiredtiger_index_test.cpp,38,18
src/mongo/s/commands/cluster_commands_common.h,src/mongo/s/commands/cluster_drop_cmd.cpp,38,18
util/alignedbuilder.cpp,util/alignedbuilder.h,38,18
test/thread/file.c,test/thread/thread.h,38,16
src/mongo/db/index/s2_access_method.h,src/mongo/db/index/s2_common.h,38,16
src/mongo/transport/service_entry_point_impl.cpp,src/mongo/transport/service_state_machine.cpp,38,16
src/mongo/dbtests/config_upgrade_tests.cpp,src/mongo/s/catalog/legacy/config_upgrade.h,38,16
jstests/ssl/ssl_cert_password.js,jstests/ssl/ssl_hostname_validation.js,38,16
src/mongo/db/matcher/schema/json_schema_parser.cpp,src/mongo/db/matcher/schema/json_schema_parser.h,38,16
src/mongo/db/exec/sort_key_generator.cpp,src/mongo/db/index/btree_key_generator.cpp,38,16
buildscripts/resmokelib/testing/fixtures/masterslave.py,buildscripts/resmokelib/testing/fixtures/standalone.py,38,16
jstests/ssl/disable_x509.js,jstests/ssl/sharding_with_x509.js,38,16
docs/src/introduction.dox,docs/src/using.dox,38,16
src/mongo/db/index/btree_access_method.h,src/mongo/db/structure/btree/btree_logic.h,38,16
os_posix/os_open.c,os_posix/os_rw.c,38,16
src/third_party/wiredtiger/src/evict/evict_page.c,src/third_party/wiredtiger/src/include/txn.i,38,16
src/mongo/db/repl/check_quorum_for_config_change.h,src/mongo/db/repl/check_quorum_for_config_change_test.cpp,38,16
src/mongo/util/processinfo_none.cpp,src/mongo/util/processinfo_win32.cpp,38,16
src/mongo/db/ops/modifier_pull.cpp,src/mongo/db/ops/modifier_set.cpp,38,16
src/mongo/db/update/set_node_test.cpp,src/mongo/db/update/update_object_node_test.cpp,38,16
db/pipeline/document.cpp,db/pipeline/document_source_filter.cpp,38,16
src/mongo/db/update/set_node.h,src/mongo/db/update/update_object_node_test.cpp,38,16
tools/template/app/less/index.less,tools/template/views/templates/app.jade,38,16
src/mongo/tools/files.cpp,src/mongo/tools/import.cpp,38,16
src/os_posix/os_filesize.c,src/os_posix/os_fsync.c,38,16
db/pipeline/accumulator_push.cpp,db/pipeline/document_source_project.cpp,38,16
tools/template/app/less/index.less,tools/template/views/chart.js,38,16
examples/c/ex_extending.c,examples/c/ex_file.c,38,16
jstests/aggregation/sources/graphLookup/error.js,src/mongo/db/pipeline/document_source_graph_lookup.cpp,38,16
docs/src/examples.dox,examples/c/ex_config.c,38,16
src/mongo/logger/log_component.cpp,src/mongo/logger/log_test.cpp,38,16
tools/template/app/less/index.less,tools/template/models/chart.js,38,16
src/mongo/db/security_commands.cpp,src/mongo/db/security_common.h,38,16
db/pipeline/accumulator.h,db/pipeline/document_source_bson_array.cpp,38,13
db/pipeline/accumulator_push.cpp,db/pipeline/document_source_filter.cpp,38,13
src/mongo/db/pipeline/accumulator.h,src/mongo/db/pipeline/accumulator_std_dev.cpp,38,13
bench/wtperf/runners/parallel-pop-lsm.wtperf,bench/wtperf/runners/update-checkpoint-btree.wtperf,38,13
src/mongo/s/field_parser.h,src/mongo/s/type_shard.cpp,38,13
src/mongo/db/storage/rocks/rocks_collection_catalog_entry.cpp,src/mongo/db/storage/rocks/rocks_record_store_test.cpp,38,13
src/mongo/db/commands/pipeline.cpp,src/mongo/db/commands/pipeline.h,38,13
src/mongo/s/catalog/sharding_catalog_manager_chunk_operations_impl.cpp,src/mongo/s/catalog/sharding_catalog_manager_impl.cpp,38,13
src/third_party/wiredtiger/src/conn/conn_cache.c,src/third_party/wiredtiger/src/reconcile/rec_write.c,38,13
jstests/ssl/set_parameter_ssl.js,jstests/ssl/x509_client.js,38,13
src/mongo/db/fts/fts_query.h,src/mongo/db/fts/stemmer.cpp,38,13
src/mongo/client/authentication_table_server.cpp,src/mongo/db/security.h,38,13
src/mongo/transport/service_entry_point_test_suite.h,src/mongo/transport/transport_layer_asio.cpp,38,13
util/concurrency/msg.h,util/concurrency/task.h,38,13
src/mongo/client/sasl_client_authenticate_impl.cpp,src/mongo/client/sasl_client_session.h,38,13
src/mongo/s/catalog/sharding_catalog_shard_collection_test.cpp,src/mongo/s/cluster_identity_loader_test.cpp,38,13
util/text.cpp,util/text.h,38,13
src/mongo/db/storage/mmap_v1/btree/btree_interface.cpp,src/mongo/db/storage/mmap_v1/btree/btree_logic.h,38,13
src/mongo/db/fts/fts_query.h,src/mongo/db/fts/stemmer.h,38,13
jstests/ssl/mixed_mode_repl.js,jstests/ssl/x509_client.js,38,13
src/mongo/db/logical_session_cache.h,src/mongo/db/sessions_collection_mock.cpp,38,13
src/utilities/util_create.c,src/utilities/util_printlog.c,38,13
src/mongo/s/mock_multi_write_command.h,src/mongo/s/write_ops/batch_write_exec_test.cpp,38,13
src/mongo/db/pipeline/accumulator.h,src/mongo/db/pipeline/accumulator_last.cpp,38,13
src/mongo/client/authentication_table.h,src/mongo/s/security.cpp,38,13
src/mongo/transport/transport_layer_asio.cpp,src/mongo/transport/transport_layer_manager.cpp,38,13
src/mongo/db/query/index_bounds.cpp,src/mongo/db/query/interval.h,38,13
src/mongo/db/fts/fts_query.h,src/mongo/db/fts/fts_spec_legacy.cpp,38,13
src/mongo/s/query/cluster_client_cursor_impl.h,src/mongo/s/query/router_stage_mock.cpp,38,13
src/mongo/db/query/internal_runner.h,src/mongo/db/query/runner.h,38,13
src/mongo/s/field_parser.cpp,src/mongo/s/type_shard.cpp,38,13
src/third_party/wiredtiger/dist/stat_data.py,src/third_party/wiredtiger/src/txn/txn.c,38,13
buildscripts/resmoke.py,buildscripts/resmokelib/reportfile.py,38,13
buildscripts/idl/idl/binder.py,src/mongo/idl/idl_parser.cpp,38,13
src/mongo/db/commands/feature_compatibility_version.h,src/mongo/db/commands/feature_compatibility_version_command_parser.h,38,13
src/third_party/wiredtiger/src/include/cache.i,src/third_party/wiredtiger/src/txn/txn.c,38,13
src/third_party/wiredtiger/src/btree/bt_compact.c,src/third_party/wiredtiger/src/include/txn.i,38,13
src/mongo/client/authentication_table_client.cpp,src/mongo/db/security.h,38,13
src/mongo/db/storage/heap1/heap1_btree_impl.cpp,src/mongo/db/storage/heap1/heap1_recovery_unit.cpp,38,13
tools/template/models/chart.js,tools/template/views/viz/d3-multiline.js,38,13
src/mongo/db/logical_session_cache.cpp,src/mongo/db/sessions_collection_mock.h,38,13
tools/template/views/chart.js,tools/template/views/viz/d3-multiline.js,38,13
src/mongo/db/exec/near.cpp,src/mongo/dbtests/query_stage_near.cpp,38,13
src/mongo/db/repl/replication_coordinator_impl.cpp,src/mongo/db/repl/replication_coordinator_impl_test.cpp,37,314
doxygenConfig,rpm/mongo.mdv.spec,37,298
rpm/mongo.spec,util/version.cpp,37,169
src/mongo/db/repl/topology_coordinator.h,src/mongo/db/repl/topology_coordinator_impl_test.cpp,37,154
src/cursor/cur_index.c,src/cursor/cur_std.c,37,116
src/cursor/cur_file.c,src/cursor/cur_index.c,37,114
src/mongo/s/catalog/catalog_manager_mock.h,src/mongo/s/catalog/replset/catalog_manager_replica_set.cpp,37,109
src/mongo/db/auth/authorization_manager.h,src/mongo/db/auth/authz_manager_external_state.h,37,102
src/mongo/db/queryoptimizer.cpp,src/mongo/dbtests/queryoptimizertests.cpp,37,88
test/format/t.c,test/format/util.c,37,81
src/mongo/db/queryoptimizer.h,src/mongo/dbtests/queryoptimizertests.cpp,37,75
src/mongo/db/matcher/SConscript,src/mongo/db/matcher/expression_parser.cpp,37,74
src/mongo/util/assert_util.cpp,src/mongo/util/assert_util.h,37,74
src/mongo/db/mongod_sm.vcxproj,src/mongo/s/mongos.vcxproj,37,73
src/mongo/s/commands/cluster_commands_common.cpp,src/mongo/s/commands/commands_public.cpp,37,70
src/mongo/db/mongod_v8.vcxproj,src/mongo/s/mongos.vcxproj.filters,37,68
NEWS,RELEASE,37,59
src/mongo/executor/network_interface_asio.cpp,src/mongo/executor/network_interface_asio_operation.cpp,37,58
src/mongo/db/queryutil.h,src/mongo/dbtests/queryutiltests.cpp,37,54
src/mongo/db/catalog/database.h,src/mongo/db/catalog/database_holder.cpp,37,51
btree/bt_dump.c,btree/bt_stat.c,37,49
src/mongo/scripting/mozjs/implscope.cpp,src/mongo/scripting/mozjs/proxyscope.cpp,37,49
src/mongo/s/catalog/catalog_manager_mock.h,src/mongo/s/catalog/forwarding_catalog_manager.cpp,37,48
src/mongo/db/repl/storage_interface_impl.cpp,src/mongo/db/repl/storage_interface_mock.cpp,37,41
src/mongo/db/matcher/expression_leaf_test.cpp,src/mongo/db/matcher/expression_parser_leaf_test.cpp,37,41
src/mongo/db/commands/plan_cache_commands.cpp,src/mongo/db/query/plan_cache_test.cpp,37,40
src/mongo/db/commands/count_cmd.cpp,src/mongo/db/commands/distinct.cpp,37,40
src/mongo/db/s/sharding_state_test.cpp,src/mongo/s/sharding_test_fixture.cpp,37,40
src/mongo/db/matcher/expression_array.h,src/mongo/db/matcher/expression_leaf.h,37,40
src/mongo/db/index/btree_based_access_method.cpp,src/mongo/db/index/btree_based_bulk_access_method.cpp,37,37
src/mongo/db/matcher/expression.h,src/mongo/db/matcher/expression_tree.h,37,37
src/mongo/db/matcher/expression_parser.h,src/mongo/db/matcher/expression_parser_tree.cpp,37,37
src/mongo/db/index/btree_based_access_method.h,src/mongo/db/index/index_access_method.h,37,35
src/mongo/db/storage/kv/kv_engine.h,src/mongo/db/storage/storage_engine.h,37,35
src/mongo/db/exec/cached_plan.cpp,src/mongo/db/exec/subplan.cpp,37,35
src/mongo/s/catalog/catalog_manager.cpp,src/mongo/s/catalog/catalog_manager_mock.cpp,37,35
src/mongo/db/query/cached_plan_runner.h,src/mongo/db/query/multi_plan_runner.cpp,37,35
src/mongo/db/commands/compact.cpp,src/mongo/db/commands/drop_indexes.cpp,37,32
src/third_party/wiredtiger/import.data,src/third_party/wiredtiger/src/btree/bt_split.c,37,32
test/bt/config.c,test/bt/config.h,37,32
src/mongo/db/storage/mmap_v1/dur_journal.cpp,src/mongo/db/storage/mmap_v1/dur_recover.cpp,37,32
src/mongo/s/commands/cluster_list_databases_cmd.cpp,src/mongo/s/shard_util.cpp,37,30
test/checkpoint/checkpointer.c,test/checkpoint/test_checkpoint.c,37,30
src/mongo/s/catalog/dist_lock_catalog_mock.cpp,src/mongo/s/catalog/replset/replset_dist_lock_manager.cpp,37,30
buildscripts/resmokeconfig/suites/jstestfuzz_replication.yml,buildscripts/resmokeconfig/suites/read_concern_majority_passthrough.yml,37,29
src/third_party/wiredtiger/import.data,src/third_party/wiredtiger/src/include/btree.i,37,27
s/client.cpp,s/client.h,37,27
src/mongo/db/storage/mmap_v1/mmap_v1_init.cpp,src/mongo/db/storage/storage_engine.h,37,27
examples/c/ex_cursor.c,examples/c/ex_schema.c,37,27
db/pipeline/document_source.h,db/pipeline/document_source_sort.cpp,37,27
db/rec.h,db/reccache.h,37,27
db/dur_journal.h,db/dur_journalimpl.h,37,27
src/mongo/db/sorter/sorter.cpp,src/mongo/db/sorter/sorter.h,37,27
src/third_party/wiredtiger/src/btree/bt_split.c,src/third_party/wiredtiger/src/evict/evict_page.c,37,27
buildscripts/idl/idl/generator.py,buildscripts/idl/idl/parser.py,37,27
buildscripts/idl/idl/generator.py,src/mongo/idl/idl_parser.cpp,37,24
src/mongo/db/matcher.h,src/mongo/db/matcher_covered.cpp,37,24
src/mongo/db/index/btree_based_access_method.h,src/mongo/db/index/btree_based_bulk_access_method.cpp,37,24
src/mongo/db/commands/index_filter_commands.cpp,src/mongo/db/commands/plan_cache_commands.cpp,37,24
src/mongo/db/pipeline/document_source_limit.cpp,src/mongo/db/pipeline/document_source_unwind.cpp,37,24
src/mongo/db/storage/mmap_v1/dur_journal.cpp,src/mongo/db/storage/mmap_v1/dur_preplogbuffer.cpp,37,24
src/mongo/db/pipeline/document_source_geo_near.cpp,src/mongo/db/pipeline/document_source_skip.cpp,37,22
src/mongo/db/storage/mmap_v1/mmap_v1_init.cpp,src/mongo/db/storage/wiredtiger/wiredtiger_init.cpp,37,22
src/mongo/db/query/index_tag.h,src/mongo/db/query/plan_enumerator.h,37,22
src/mongo/s/write_ops/batched_command_request.h,src/mongo/s/write_ops/batched_update_request.cpp,37,22
docs/src/cursors.dox,docs/src/schema.dox,37,22
src/mongo/executor/network_test_env.h,src/mongo/s/catalog/replset/catalog_manager_replica_set_test_fixture.h,37,22
jstests/repl/pair1.js,jstests/repl/repl3.js,37,22
src/mongo/transport/transport_layer_mock.h,src/mongo/util/net/listen.h,37,22
src/mongo/util/stacktrace.cpp,src/mongo/util/stacktrace.h,37,22
src/third_party/wiredtiger/src/evict/evict_lru.c,src/third_party/wiredtiger/src/include/txn.i,37,22
buildscripts/idl/tests/test_binder.py,src/mongo/idl/idl_test.cpp,37,22
src/mongo/s/write_ops/batched_command_response.cpp,src/mongo/s/write_ops/batched_command_response_test.cpp,37,22
src/mongo/s/write_ops/batch_write_exec_test.cpp,src/mongo/s/write_ops/batch_write_op.h,37,19
test/thread/run.c,test/thread/thread.h,37,19
src/mongo/db/repl/repl_set_request_votes_args.cpp,src/mongo/db/repl/vote_requester.cpp,37,19
src/mongo/db/matcher/expression.cpp,src/mongo/db/matcher/expression_tree.h,37,19
src/mongo/db/index/expression_keys_private.cpp,src/mongo/db/index/external_key_generator.cpp,37,19
src/mongo/db/s/session_catalog_migration_destination_test.cpp,src/mongo/db/session_test.cpp,37,19
src/third_party/wiredtiger/src/evict/evict_lru.c,src/third_party/wiredtiger/src/include/cursor.i,37,19
db/pipeline/document_source.cpp,db/pipeline/document_source_group.cpp,37,19
src/mongo/s/catalog/replset/catalog_manager_replica_set_remove_shard_test.cpp,src/mongo/s/catalog/replset/catalog_manager_replica_set_shard_collection_test.cpp,37,19
jstests/sharding/find_getmore_cmd.js,src/mongo/s/query/cluster_client_cursor_params.h,37,19
src/mongo/db/db_raii.h,src/mongo/db/pipeline/document_source_lookup_change_post_image.cpp,37,19
src/mongo/util/processinfo.h,src/mongo/util/processinfo_linux2.cpp,37,19
src/include/os.h,src/os_posix/os_ftruncate.c,37,19
src/third_party/wiredtiger/src/include/cursor.i,src/third_party/wiredtiger/src/include/extern.h,37,19
src/third_party/wiredtiger/src/btree/bt_compact.c,src/third_party/wiredtiger/src/reconcile/rec_write.c,37,16
src/mongo/s/catalog/sharding_catalog_add_shard_test.cpp,src/mongo/s/catalog/sharding_catalog_remove_shard_test.cpp,37,16
src/mongo/db/pipeline/document_source_graph_lookup_test.cpp,src/mongo/db/pipeline/document_source_lookup_test.cpp,37,16
buildscripts/resmokeconfig/suites/causally_consistent_jscore_passthrough.yml,buildscripts/resmokeconfig/suites/sharded_causally_consistent_jscore_passthrough.yml,37,16
src/mongo/scripting/mozjs/engine.h,src/mongo/shell/shell_options.h,37,16
db/reci.h,db/storage.cpp,37,16
src/third_party/wiredtiger/src/include/cursor.i,src/third_party/wiredtiger/src/log/log.c,37,16
src/third_party/wiredtiger/src/btree/bt_curprev.c,src/third_party/wiredtiger/src/include/btree.i,37,16
src/mongo/db/storage/rocks/SConscript,src/mongo/db/storage/rocks/rocks_engine_test.cpp,37,16
src/mongo/db/storage/rocks/SConscript,src/mongo/db/storage/rocks/rocks_index_test.cpp,37,16
src/third_party/wiredtiger/dist/s_string.ok,src/third_party/wiredtiger/src/include/wiredtiger.in,37,16
src/third_party/wiredtiger/src/include/cache.i,src/third_party/wiredtiger/src/reconcile/rec_write.c,37,16
src/utilities/util_create.c,src/utilities/util_salvage.c,37,16
src/os_posix/os_exist.c,src/os_posix/os_remove.c,37,16
jstests/replsets/double_rollback.js,jstests/replsets/read_committed_stale_history.js,37,16
src/mongo/db/matcher/schema/json_schema_parser.h,src/mongo/db/matcher/schema/json_schema_parser_test.cpp,37,16
src/mongo/util/processinfo.cpp,src/mongo/util/processinfo.h,37,16
test/suite/test_truncate01.py,test/suite/test_truncate02.py,37,16
src/mongo/transport/transport_layer_legacy.cpp,src/mongo/transport/transport_layer_mock.cpp,37,16
src/mongo/db/index/btree_access_method.h,src/mongo/db/index/btree_index_cursor.h,37,16
src/third_party/wiredtiger/src/btree/bt_curnext.c,src/third_party/wiredtiger/src/include/btree.i,37,16
examples/c/ex_extending.c,examples/c/ex_hello.c,37,16
tools/template/app/less/index.less,tools/template/views/app.js,37,16
src/mongo/db/repl/replication_coordinator_impl_heartbeat_v1_test.cpp,src/mongo/db/repl/replication_coordinator_impl_reconfig_test.cpp,37,16
src/third_party/wiredtiger/src/btree/bt_read.c,src/third_party/wiredtiger/src/include/wiredtiger.in,37,16
src/mongo/db/security.cpp,src/mongo/db/security_common.cpp,37,16
src/mongo/db/storage/mmap_v1/catalog/namespace_details.cpp,src/mongo/db/storage/mmap_v1/catalog/namespace_index.cpp,37,14
docs/src/bdb-map.dox,docs/src/schema.dox,37,14
src/mongo/db/storage/rocks/rocks_record_store_test.cpp,src/mongo/db/storage/rocks/rocks_transaction.h,37,14
src/mongo/s/catalog/legacy/distlock.cpp,src/mongo/s/catalog/legacy/legacy_dist_lock_manager.cpp,37,14
